Ticket ID,Status,Priority,Source,Topic,Product Group,Support Level,Agent Group,Agent Name,Country,Latitude,Longitude,Created Time,Expected First Response By,First Response Time,First Response SLA Status,Expected Resolution By,Resolution Time,Resolution SLA Status,Close Time,First Response Time (Minutes),First Response SLA Buffer (Minutes),Resolution Time (Hours),Resolution SLA Buffer (Hours),Response to Resolution (Hours),Resolution to Close (Hours),Total Lifecycle (Hours),Created Day of Week,Created Hour,Is Weekend,Agent Interactions,Survey Result,Response Check,Resolution check,Close time check
1094,Resolved,Low,Chat,Purchasing and invoicing,Ready to use Software,Tier 1,1st line support,Connor Danielovitch,Czech Republic,49.8037633,15.4749126,1/11/2023 4:04:47,1/11/2023 4:06:47,1/11/2023 4:05:35,Within SLA,1/12/2023 4:04:47,1/11/2023 19:03:32,Within SLA,,0.81,1.19,14.98,9.02,14.97,,,Wednesday,4,No,6,,Good,Good,N/A
1095,Closed,Low,Chat,Feature request,Custom software development,Tier 1,1st line support,Kristos Westoll,Czech Republic,49.8037633,15.4749126,1/11/2023 13:40:47,1/11/2023 13:42:47,1/11/2023 13:43:27,SLA Violated,1/12/2023 13:40:47,1/16/2023 11:43:29,SLA Violated,1/18/2023 10:44:42,2.67,-0.67,118.04,-94.04,118,47.02,165.07,Wednesday,13,No,3,1,Good,Good,Good
1097,Closed,Low,Email,Product setup,Ready to use Software,Tier 1,1st line support,Bernard Beckley,Austria,47.6964719,13.3457347,1/11/2023 5:29:41,1/11/2023 6:29:41,1/11/2023 6:04:14,Within SLA,1/13/2023 5:29:41,1/11/2023 17:24:42,Within SLA,1/16/2023 15:48:08,34.55,25.45,11.92,36.08,11.34,118.39,130.31,Wednesday,5,No,1,1,Good,Good,Good
1098,In progress,Medium,Chat,Other,Ready to use Software,Tier 1,1st line support,Bernard Beckley,Poland,52.536273,19.050639,1/12/2023 12:18:45,1/12/2023 12:20:45,1/12/2023 12:19:19,Within SLA,1/13/2023 12:18:45,,SLA Violated,,0.56,1.44,,,,,,Thursday,12,No,6,,Good,N/A,N/A
1100,Resolved,Medium,Email,Feature request,Custom software development,Tier 2,2nd line support,Heather Urry,Italy,43.036776,12.678565,1/12/2023 22:40:11,1/12/2023 23:40:11,1/12/2023 22:47:09,Within SLA,1/14/2023 22:40:11,1/13/2023 13:58:23,Within SLA,,6.96,53.04,15.3,32.7,15.19,,,Thursday,22,No,7,,Good,Good,N/A
1101,Resolved,High,Chat,Bug report,Ready to use Software,Tier 1,1st line support,Sheela Cutten,Austria,47.6964719,13.3457347,1/13/2023 15:00:14,1/13/2023 15:02:14,1/13/2023 15:00:36,Within SLA,1/14/2023 15:00:14,1/14/2023 2:58:00,Within SLA,,0.37,1.63,11.96,12.04,11.96,,,Friday,15,No,60,,Good,Good,N/A
1102,Resolved,Low,Chat,Other,Ready to use Software,Tier 2,2nd line support,Michele Whyatt,Germany,51.165691,10.451526,1/13/2023 15:16:58,1/13/2023 15:18:58,1/13/2023 15:17:31,Within SLA,1/14/2023 15:16:58,1/13/2023 21:16:39,Within SLA,,0.54,1.46,5.99,18.01,5.99,,,Friday,15,No,5,,Good,Good,N/A
1103,Resolved,Medium,Chat,Pricing and licensing,Ready to use Software,Tier 1,1st line support,Sheela Cutten,Bulgaria,42.7249925,25.4833039,1/13/2023 12:58:56,1/13/2023 13:00:56,1/13/2023 12:59:40,Within SLA,1/14/2023 12:58:56,1/13/2023 13:19:55,Within SLA,,0.73,1.27,0.35,23.65,0.34,,,Friday,12,No,9,,Good,Good,N/A
1104,Closed,Low,Email,Feature request,Other,Tier 1,1st line support,Connor Danielovitch,Italy,43.036776,12.678565,1/13/2023 13:30:46,1/13/2023 14:30:46,1/13/2023 13:37:07,Within SLA,1/15/2023 13:30:46,1/15/2023 9:50:57,Within SLA,1/18/2023 2:50:10,6.35,53.65,44.34,3.66,44.23,64.99,109.32,Friday,13,No,3,5,Good,Good,Good
1105,Closed,Low,Chat,Feature request,Other,Tier 1,1st line support,Kristos Westoll,Italy,43.036776,12.678565,1/13/2023 6:47:37,1/13/2023 6:49:37,1/13/2023 6:49:36,Within SLA,1/14/2023 6:47:37,1/13/2023 9:11:25,Within SLA,1/15/2023 14:41:09,1.98,0.02,2.4,21.6,2.36,53.5,55.89,Friday,6,No,7,3,Good,Good,Good
1106,In progress,Low,Chat,Other,Custom software development,Tier 1,1st line support,Connor Danielovitch,Germany,51.165691,10.451526,1/13/2023 23:18:45,1/13/2023 23:20:45,1/13/2023 23:20:44,Within SLA,1/14/2023 23:18:45,,SLA Violated,,1.98,0.02,,,,,,Friday,23,No,3,,Good,N/A,N/A
1107,Closed,Low,Email,Bug report,Ready to use Software,Tier 2,2nd line support,Michele Whyatt,Republic of Ireland,53.094024,-8.019675,1/13/2023 11:19:44,1/13/2023 12:19:44,1/13/2023 11:34:08,Within SLA,1/15/2023 11:19:44,1/15/2023 8:05:25,Within SLA,1/15/2023 11:12:25,14.4,45.6,44.76,3.24,44.52,3.12,47.88,Friday,11,No,1,5,Good,Good,Good
1108,Closed,Low,Email,Purchasing and invoicing,Ready to use Software,Tier 1,1st line support,Bernard Beckley,Czech Republic,49.8037633,15.4749126,1/13/2023 2:10:18,1/13/2023 3:10:18,1/13/2023 3:28:05,SLA Violated,1/15/2023 2:10:18,1/14/2023 5:07:24,Within SLA,1/16/2023 18:08:35,77.79,-17.79,26.95,21.05,25.66,61.02,87.97,Friday,2,No,4,4,Good,Good,Good
1109,Closed,High,Chat,Product setup,Training and Consulting Services,Tier 1,1st line support,Nicola Wane,France,48.864716,2.349014,1/13/2023 13:38:30,1/13/2023 13:40:30,1/13/2023 13:38:54,Within SLA,1/14/2023 13:38:30,1/13/2023 15:29:47,Within SLA,1/17/2023 6:36:46,0.4,1.6,1.85,22.15,1.85,87.12,88.97,Friday,13,No,3,3,Good,Good,Good
1110,Closed,High,Email,Product setup,Ready to use Software,Tier 2,2nd line support,Adolpho Messingham,United Kingdom,55.378052,-3.435973,1/13/2023 21:32:08,1/13/2023 22:32:08,1/13/2023 22:27:03,Within SLA,1/15/2023 21:32:08,1/15/2023 14:06:02,Within SLA,1/19/2023 5:07:28,54.92,5.08,40.57,7.43,39.65,87.02,127.59,Friday,21,No,8,2,Good,Good,Good
1111,In progress,Low,Chat,Product setup,Ready to use Software,Tier 1,1st line support,Sheela Cutten,Spain,39.67337,-4.767726,1/13/2023 2:49:26,1/13/2023 2:51:26,1/13/2023 2:52:28,SLA Violated,1/14/2023 2:49:26,,SLA Violated,,3.03,-1.03,,,,,,Friday,2,No,9,,Good,N/A,N/A
1112,In progress,Low,Phone,Pricing and licensing,Ready to use Software,Tier 1,1st line support,Bernard Beckley,Republic of Ireland,53.094024,-8.019675,1/13/2023 2:22:58,1/13/2023 2:24:58,1/13/2023 2:23:44,Within SLA,1/15/2023 2:22:58,,SLA Violated,,0.77,1.23,,,,,,Friday,2,No,2,,Good,N/A,N/A
1113,Resolved,Low,Chat,Product setup,Custom software development,Tier 1,1st line support,Bernard Beckley,Germany,51.165691,10.451526,1/13/2023 1:46:37,1/13/2023 1:48:37,1/13/2023 1:46:51,Within SLA,1/14/2023 1:46:37,1/17/2023 7:29:52,SLA Violated,,0.24,1.76,101.72,-77.72,101.72,,,Friday,1,No,6,,Good,Good,N/A
1114,Closed,Medium,Email,Product setup,Other,Tier 1,1st line support,Connor Danielovitch,Poland,52.536273,19.050639,1/13/2023 7:20:20,1/13/2023 8:20:20,1/13/2023 8:01:52,Within SLA,1/15/2023 7:20:20,1/15/2023 6:43:44,Within SLA,1/21/2023 0:17:22,41.53,18.47,47.39,0.61,46.7,137.56,184.95,Friday,7,No,10,5,Good,Good,Good
1115,Resolved,Low,Chat,Pricing and licensing,Ready to use Software,Tier 1,1st line support,Sheela Cutten,Germany,51.165691,10.451526,1/13/2023 23:22:08,1/13/2023 23:24:08,1/13/2023 23:22:16,Within SLA,1/14/2023 23:22:08,1/14/2023 5:14:59,Within SLA,,0.13,1.87,5.88,18.12,5.88,,,Friday,23,No,3,,Good,Good,N/A
1116,Resolved,Medium,Phone,Pricing and licensing,Training and Consulting Services,Tier 1,1st line support,Nicola Wane,United Kingdom,55.378052,-3.435973,1/14/2023 22:53:23,1/14/2023 22:55:23,1/14/2023 22:54:39,Within SLA,1/16/2023 22:53:23,1/16/2023 3:46:01,Within SLA,,1.27,0.73,28.88,19.12,28.86,,,Saturday,22,Yes,7,,Good,Good,N/A
1126,Closed,Medium,Phone,Pricing and licensing,Custom software development,Tier 1,1st line support,Kristos Westoll,United Kingdom,55.378052,-3.435973,1/15/2023 13:10:36,1/15/2023 13:12:36,1/15/2023 13:11:22,Within SLA,1/17/2023 13:10:36,1/19/2023 9:22:44,SLA Violated,1/20/2023 4:15:18,0.76,1.24,92.2,-44.2,92.19,18.88,111.08,Sunday,13,Yes,3,1,Good,Good,Good
1127,Resolved,High,Email,Product setup,Other,Tier 1,1st line support,Bernard Beckley,Czech Republic,49.8037633,15.4749126,1/15/2023 6:08:54,1/15/2023 7:08:54,1/15/2023 6:47:30,Within SLA,1/17/2023 6:08:54,1/15/2023 7:23:23,Within SLA,,38.6,21.4,1.24,46.76,0.6,,,Sunday,6,Yes,2,,Good,Good,N/A
1128,Closed,Low,Email,Other,Ready to use Software,Tier 1,1st line support,Bernard Beckley,Germany,51.165691,10.451526,1/15/2023 10:11:34,1/15/2023 11:11:34,1/15/2023 11:03:48,Within SLA,1/17/2023 10:11:34,1/17/2023 7:11:51,Within SLA,1/18/2023 23:31:09,52.23,7.77,45,3,44.13,40.32,85.33,Sunday,10,Yes,4,3,Good,Good,Good
1129,Closed,High,Phone,Pricing and licensing,Custom software development,Tier 1,1st line support,Kristos Westoll,Slovenia,46.1491664,14.9860106,1/15/2023 2:01:36,1/15/2023 2:03:36,1/15/2023 2:02:21,Within SLA,1/17/2023 2:01:36,1/16/2023 14:49:45,Within SLA,1/18/2023 16:30:06,0.75,1.25,36.8,11.2,36.79,49.67,86.47,Sunday,2,Yes,2,5,Good,Good,Good
1130,In progress,Medium,Chat,Product setup,Ready to use Software,Tier 1,1st line support,Connor Danielovitch,Spain,39.67337,-4.767726,1/16/2023 5:12:59,1/16/2023 5:14:59,1/16/2023 5:14:35,Within SLA,1/17/2023 5:12:59,,SLA Violated,,1.6,0.4,,,,,,Monday,5,No,6,,Good,N/A,N/A
1131,Closed,Low,Email,Product setup,Ready to use Software,Tier 1,1st line support,Sheela Cutten,Czech Republic,49.8037633,15.4749126,1/16/2023 20:38:34,1/16/2023 21:38:34,1/16/2023 21:35:39,Within SLA,1/18/2023 20:38:34,1/16/2023 22:40:39,Within SLA,1/20/2023 5:35:10,57.08,2.92,2.03,45.97,1.08,78.91,80.94,Monday,20,No,1,5,Good,Good,Good
1132,Closed,Low,Email,Pricing and licensing,Training and Consulting Services,Tier 1,1st line support,Sheela Cutten,Austria,47.6964719,13.3457347,1/16/2023 15:44:20,1/16/2023 16:44:20,1/16/2023 16:39:29,Within SLA,1/18/2023 15:44:20,1/17/2023 12:05:13,Within SLA,1/22/2023 20:45:34,55.16,4.84,20.35,27.65,19.43,128.67,149.02,Monday,15,No,9,3,Good,Good,Good
1133,Resolved,High,Chat,Product setup,Ready to use Software,Tier 1,1st line support,Bernard Beckley,Bulgaria,42.7249925,25.4833039,1/16/2023 19:19:41,1/16/2023 19:21:41,1/16/2023 19:19:49,Within SLA,1/17/2023 19:19:41,1/17/2023 12:08:15,Within SLA,,0.13,1.87,16.81,7.19,16.81,,,Monday,19,No,3,,Good,Good,N/A
1134,Closed,Low,Chat,Product setup,Custom software development,Tier 1,1st line support,Sheela Cutten,Spain,39.67337,-4.767726,1/16/2023 12:50:35,1/16/2023 12:52:35,1/16/2023 12:51:00,Within SLA,1/17/2023 12:50:35,1/16/2023 17:37:43,Within SLA,1/20/2023 18:38:43,0.42,1.58,4.79,19.21,4.78,97.02,101.8,Monday,12,No,60,5,Good,Good,Good
1135,Resolved,Low,Phone,Bug report,Training and Consulting Services,Tier 2,2nd line support,Adolpho Messingham,Poland,52.536273,19.050639,1/16/2023 14:37:40,1/16/2023 14:39:40,1/16/2023 14:40:47,SLA Violated,1/18/2023 14:37:40,1/16/2023 19:04:14,Within SLA,,3.11,-1.11,4.44,43.56,4.39,,,Monday,14,No,1,,Good,Good,N/A
1136,Resolved,Low,Email,Bug report,Ready to use Software,Tier 1,1st line support,Sheela Cutten,Germany,51.165691,10.451526,1/16/2023 15:35:28,1/16/2023 16:35:28,1/16/2023 16:08:02,Within SLA,1/18/2023 15:35:28,1/17/2023 11:41:22,Within SLA,,32.56,27.44,20.1,27.9,19.56,,,Monday,15,No,10,,Good,Good,N/A
1137,Resolved,Low,Email,Feature request,Ready to use Software,Tier 1,1st line support,Kristos Westoll,Italy,43.036776,12.678565,1/16/2023 7:57:01,1/16/2023 8:57:01,1/16/2023 8:11:48,Within SLA,1/18/2023 7:57:01,1/18/2023 2:08:32,Within SLA,,14.79,45.21,42.19,5.81,41.95,,,Monday,7,No,1,,Good,Good,N/A
1138,Resolved,Low,Email,Product setup,Ready to use Software,Tier 2,2nd line support,Heather Urry,Spain,39.67337,-4.767726,1/17/2023 1:30:29,1/17/2023 2:30:29,1/17/2023 8:53:20,SLA Violated,1/19/2023 1:30:29,1/18/2023 8:04:50,Within SLA,,442.85,-382.85,30.57,17.43,23.19,,,Tuesday,1,No,1,,Good,Good,N/A
1139,Closed,Low,Chat,Feature request,Custom software development,Tier 1,1st line support,Nicola Wane,Italy,43.036776,12.678565,1/17/2023 11:23:12,1/17/2023 11:25:12,1/17/2023 11:27:11,SLA Violated,1/18/2023 11:23:12,1/17/2023 23:26:57,Within SLA,1/18/2023 21:05:44,3.99,-1.99,12.06,11.94,12,21.65,33.71,Tuesday,11,No,6,1,Good,Good,Good
1140,Resolved,Low,Chat,Purchasing and invoicing,Training and Consulting Services,Tier 1,1st line support,Connor Danielovitch,Greece,39.368279,21.863141,1/17/2023 14:03:25,1/17/2023 14:05:25,1/17/2023 14:03:47,Within SLA,1/18/2023 14:03:25,1/23/2023 8:16:17,SLA Violated,,0.37,1.63,138.21,-114.21,138.21,,,Tuesday,14,No,6,,Good,Good,N/A
1141,Resolved,Low,Chat,Other,Ready to use Software,Tier 1,1st line support,Nicola Wane,Germany,51.165691,10.451526,1/17/2023 0:04:06,1/17/2023 0:06:06,1/17/2023 0:04:29,Within SLA,1/18/2023 0:04:06,1/18/2023 5:24:11,SLA Violated,,0.39,1.61,29.33,-5.33,29.33,,,Tuesday,0,No,3,,Good,Good,N/A
1142,Closed,Low,Email,Pricing and licensing,Ready to use Software,Tier 1,1st line support,Nicola Wane,Greece,39.368279,21.863141,1/17/2023 16:42:23,1/17/2023 17:42:23,1/17/2023 17:00:19,Within SLA,1/19/2023 16:42:23,1/18/2023 19:31:50,Within SLA,1/22/2023 16:25:53,17.94,42.06,26.82,21.18,26.53,92.9,119.73,Tuesday,16,No,5,1,Good,Good,Good
1143,Resolved,Low,Email,Other,Training and Consulting Services,Tier 2,2nd line support,Adolpho Messingham,Republic of Ireland,53.094024,-8.019675,1/17/2023 23:31:47,1/18/2023 0:31:47,1/18/2023 0:19:55,Within SLA,1/19/2023 23:31:47,1/18/2023 1:20:43,Within SLA,,48.13,11.87,1.82,46.18,1.01,,,Tuesday,23,No,2,,Good,Good,N/A
1144,Closed,Low,Email,Pricing and licensing,Ready to use Software,Tier 1,1st line support,Nicola Wane,Republic of Ireland,53.094024,-8.019675,1/17/2023 23:24:52,1/18/2023 0:24:52,1/18/2023 0:24:45,Within SLA,1/19/2023 23:24:52,1/18/2023 18:49:55,Within SLA,1/24/2023 11:50:19,59.88,0.12,19.42,28.58,18.42,137.01,156.42,Tuesday,23,No,9,4,Good,Good,Good
1145,Resolved,Medium,Email,Product setup,Ready to use Software,Tier 1,1st line support,Nicola Wane,France,48.864716,2.349014,1/17/2023 15:52:09,1/17/2023 16:52:09,1/17/2023 16:29:17,Within SLA,1/19/2023 15:52:09,1/18/2023 11:55:59,Within SLA,,37.14,22.86,20.06,27.94,19.44,,,Tuesday,15,No,1,,Good,Good,N/A
1146,Closed,Low,Email,Pricing and licensing,Ready to use Software,Tier 2,2nd line support,Adolpho Messingham,Italy,43.036776,12.678565,1/18/2023 2:02:20,1/18/2023 3:02:20,1/18/2023 2:41:38,Within SLA,1/20/2023 2:02:20,1/19/2023 7:13:39,Within SLA,1/20/2023 3:16:41,39.3,20.7,29.19,18.81,28.53,20.05,49.24,Wednesday,2,No,8,3,Good,Good,Good
1147,Closed,Low,Email,Product setup,Custom software development,Tier 1,1st line support,Sheela Cutten,Germany,51.165691,10.451526,1/18/2023 10:59:28,1/18/2023 11:59:28,1/18/2023 17:43:11,SLA Violated,1/20/2023 10:59:28,1/19/2023 23:48:34,Within SLA,1/21/2023 5:10:24,403.72,-343.72,36.82,11.18,30.09,29.36,66.18,Wednesday,10,No,1,3,Good,Good,Good
1148,Closed,Low,Email,Pricing and licensing,Ready to use Software,Tier 1,1st line support,Sheela Cutten,Italy,43.036776,12.678565,1/18/2023 8:59:26,1/18/2023 9:59:26,1/18/2023 9:18:43,Within SLA,1/20/2023 8:59:26,1/19/2023 4:42:50,Within SLA,1/24/2023 9:37:04,19.28,40.72,19.72,28.28,19.4,124.9,144.63,Wednesday,8,No,4,3,Good,Good,Good
1149,In progress,Low,Phone,Feature request,Custom software development,Tier 1,1st line support,Sheela Cutten,Italy,43.036776,12.678565,1/18/2023 2:50:49,1/18/2023 2:52:49,1/18/2023 2:52:09,Within SLA,1/20/2023 2:50:49,,SLA Violated,,1.33,0.67,,,,,,Wednesday,2,No,1,,Good,N/A,N/A
1150,Closed,Low,Email,Purchasing and invoicing,Other,Tier 1,1st line support,Kristos Westoll,Slovenia,46.1491664,14.9860106,1/18/2023 3:19:26,1/18/2023 4:19:26,1/18/2023 3:37:53,Within SLA,1/20/2023 3:19:26,1/19/2023 20:11:35,Within SLA,1/24/2023 3:52:10,18.45,41.55,40.87,7.13,40.56,103.68,144.55,Wednesday,3,No,3,1,Good,Good,Good
1151,Closed,High,Chat,Product setup,Ready to use Software,Tier 1,1st line support,Nicola Wane,United Kingdom,55.378052,-3.435973,1/18/2023 6:48:43,1/18/2023 6:50:43,1/18/2023 6:50:22,Within SLA,1/19/2023 6:48:43,1/18/2023 8:03:41,Within SLA,1/23/2023 4:03:48,1.64,0.36,1.25,22.75,1.22,116,117.25,Wednesday,6,No,7,2,Good,Good,Good
1152,Closed,Medium,Phone,Pricing and licensing,Ready to use Software,Tier 2,2nd line support,Adolpho Messingham,Bulgaria,42.7249925,25.4833039,1/18/2023 1:34:28,1/18/2023 1:36:28,1/18/2023 2:56:45,SLA Violated,1/20/2023 1:34:28,1/18/2023 13:22:05,Within SLA,1/21/2023 2:40:21,82.29,-80.29,11.79,36.21,10.42,61.3,73.1,Wednesday,1,No,4,3,Good,Good,Good
1153,Closed,Medium,Chat,Purchasing and invoicing,Ready to use Software,Tier 2,2nd line support,Michele Whyatt,Germany,51.165691,10.451526,1/18/2023 2:18:40,1/18/2023 2:20:40,1/18/2023 2:20:38,Within SLA,1/19/2023 2:18:40,1/19/2023 0:48:35,Within SLA,1/24/2023 19:17:08,1.96,0.04,22.5,1.5,22.47,138.48,160.97,Wednesday,2,No,6,4,Good,Good,Good
1154,Resolved,Low,Email,Pricing and licensing,Other,Tier 1,1st line support,Kristos Westoll,Italy,43.036776,12.678565,1/18/2023 7:25:42,1/18/2023 8:25:42,1/18/2023 8:25:00,Within SLA,1/20/2023 7:25:42,1/19/2023 15:14:33,Within SLA,,59.3,0.7,31.81,16.19,30.83,,,Wednesday,7,No,2,,Good,Good,N/A
1155,Closed,Medium,Chat,Feature request,Custom software development,Tier 2,2nd line support,Michele Whyatt,United Kingdom,55.378052,-3.435973,1/18/2023 15:27:11,1/18/2023 15:29:11,1/18/2023 15:27:12,Within SLA,1/19/2023 15:27:11,1/19/2023 10:11:09,Within SLA,1/21/2023 0:33:40,0.02,1.98,18.73,5.27,18.73,38.38,57.11,Wednesday,15,No,6,3,Good,Good,Good
1156,Resolved,Medium,Email,Other,Training and Consulting Services,Tier 2,2nd line support,Heather Urry,France,48.864716,2.349014,1/18/2023 4:20:21,1/18/2023 5:20:21,1/18/2023 5:08:18,Within SLA,1/20/2023 4:20:21,1/18/2023 8:09:37,Within SLA,,47.95,12.05,3.82,44.18,3.02,,,Wednesday,4,No,1,,Good,Good,N/A
1157,Resolved,Medium,Chat,Product setup,Ready to use Software,Tier 1,1st line support,Bernard Beckley,Greece,39.368279,21.863141,1/18/2023 22:25:35,1/18/2023 22:27:35,1/18/2023 22:26:20,Within SLA,1/19/2023 22:25:35,1/19/2023 3:42:59,Within SLA,,0.75,1.25,5.29,18.71,5.28,,,Wednesday,22,No,5,,Good,Good,N/A
1158,Closed,Medium,Chat,Product setup,Custom software development,Tier 1,1st line support,Kristos Westoll,Republic of Ireland,53.094024,-8.019675,1/18/2023 18:08:37,1/18/2023 18:10:37,1/18/2023 18:09:33,Within SLA,1/19/2023 18:08:37,1/18/2023 21:55:19,Within SLA,1/20/2023 21:41:52,0.94,1.06,3.78,20.22,3.76,47.78,51.55,Wednesday,18,No,3,3,Good,Good,Good
1159,Closed,Low,Chat,Product setup,Training and Consulting Services,Tier 2,2nd line support,Heather Urry,United Kingdom,55.378052,-3.435973,1/19/2023 19:54:37,1/19/2023 19:56:37,1/19/2023 19:57:48,SLA Violated,1/20/2023 19:54:37,1/20/2023 8:53:35,Within SLA,1/25/2023 14:55:40,3.18,-1.18,12.98,11.02,12.93,126.03,139.02,Thursday,19,No,6,5,Good,Good,Good
1160,Resolved,Low,Chat,Pricing and licensing,Ready to use Software,Tier 2,2nd line support,Michele Whyatt,Italy,43.036776,12.678565,1/19/2023 9:56:57,1/19/2023 9:58:57,1/19/2023 9:58:32,Within SLA,1/20/2023 9:56:57,1/19/2023 21:24:39,Within SLA,,1.58,0.42,11.46,12.54,11.44,,,Thursday,9,No,60,,Good,Good,N/A
1161,In progress,Low,Email,Purchasing and invoicing,Other,Tier 2,2nd line support,Michele Whyatt,Slovenia,46.1491664,14.9860106,1/19/2023 11:56:06,1/19/2023 12:56:06,1/19/2023 12:55:03,Within SLA,1/21/2023 11:56:06,,SLA Violated,,58.95,1.05,,,,,,Thursday,11,No,2,,Good,N/A,N/A
1162,Closed,Medium,Email,Product setup,Training and Consulting Services,Tier 1,1st line support,Bernard Beckley,France,48.864716,2.349014,1/19/2023 1:28:08,1/19/2023 2:28:08,1/19/2023 1:41:57,Within SLA,1/21/2023 1:28:08,1/20/2023 16:50:03,Within SLA,1/21/2023 9:04:01,13.82,46.18,39.37,8.63,39.13,16.23,55.6,Thursday,1,No,8,5,Good,Good,Good
1163,Closed,Low,Email,Product setup,Ready to use Software,Tier 1,1st line support,Kristos Westoll,Germany,51.165691,10.451526,1/19/2023 2:31:19,1/19/2023 3:31:19,1/19/2023 2:37:16,Within SLA,1/21/2023 2:31:19,1/19/2023 23:08:30,Within SLA,1/22/2023 3:44:53,5.95,54.05,20.62,27.38,20.52,52.61,73.23,Thursday,2,No,4,1,Good,Good,Good
1164,Closed,Low,Chat,Product setup,Training and Consulting Services,Tier 1,1st line support,Sheela Cutten,Italy,43.036776,12.678565,1/19/2023 8:14:44,1/19/2023 8:16:44,1/19/2023 10:00:37,SLA Violated,1/20/2023 8:14:44,1/19/2023 15:09:19,Within SLA,1/20/2023 15:57:25,105.88,-103.88,6.91,17.09,5.15,24.8,31.71,Thursday,8,No,5,5,Good,Good,Good
1165,Resolved,High,Chat,Product setup,Ready to use Software,Tier 1,1st line support,Connor Danielovitch,United Kingdom,55.378052,-3.435973,1/19/2023 2:00:02,1/19/2023 2:02:02,1/19/2023 2:01:24,Within SLA,1/20/2023 2:00:02,1/21/2023 4:02:44,SLA Violated,,1.37,0.63,50.04,-26.04,50.02,,,Thursday,2,No,4,,Good,Good,N/A
1166,Closed,Low,Email,Pricing and licensing,Ready to use Software,Tier 1,1st line support,Bernard Beckley,Poland,52.536273,19.050639,1/19/2023 16:07:40,1/19/2023 17:07:40,1/19/2023 16:27:09,Within SLA,1/21/2023 16:07:40,1/20/2023 8:34:34,Within SLA,1/23/2023 14:00:07,19.49,40.51,16.45,31.55,16.12,77.43,93.87,Thursday,16,No,10,4,Good,Good,Good
1167,Closed,Low,Chat,Pricing and licensing,Ready to use Software,Tier 1,1st line support,Kristos Westoll,Italy,43.036776,12.678565,1/19/2023 4:01:55,1/19/2023 4:03:55,1/19/2023 4:02:30,Within SLA,1/20/2023 4:01:55,1/19/2023 4:21:53,Within SLA,1/21/2023 11:09:55,0.59,1.41,0.33,23.67,0.32,54.8,55.13,Thursday,4,No,3,3,Good,Good,Good
1168,Resolved,High,Email,Other,Other,Tier 2,2nd line support,Michele Whyatt,Czech Republic,49.8037633,15.4749126,1/19/2023 18:33:13,1/19/2023 19:33:13,1/19/2023 18:59:45,Within SLA,1/21/2023 18:33:13,1/20/2023 14:33:26,Within SLA,,26.54,33.46,20,28,19.56,,,Thursday,18,No,5,,Good,Good,N/A
1169,Closed,Medium,Chat,Product setup,Custom software development,Tier 1,1st line support,Nicola Wane,Poland,52.536273,19.050639,1/19/2023 17:03:57,1/19/2023 17:05:57,1/19/2023 17:05:39,Within SLA,1/20/2023 17:03:57,1/19/2023 21:18:49,Within SLA,1/27/2023 5:20:50,1.7,0.3,4.25,19.75,4.22,176.03,180.28,Thursday,17,No,6,4,Good,Good,Good
1170,In progress,Medium,Chat,Product setup,Ready to use Software,Tier 1,1st line support,Bernard Beckley,Austria,47.6964719,13.3457347,1/19/2023 2:59:41,1/19/2023 3:01:41,1/19/2023 3:01:25,Within SLA,1/20/2023 2:59:41,,SLA Violated,,1.74,0.26,,,,,,Thursday,2,No,60,,Good,N/A,N/A
1171,In progress,High,Email,Feature request,Other,Tier 2,2nd line support,Michele Whyatt,Germany,51.165691,10.451526,1/20/2023 8:12:18,1/20/2023 9:12:18,1/20/2023 11:23:10,SLA Violated,1/22/2023 8:12:18,,SLA Violated,,190.86,-130.86,,,,,,Friday,8,No,2,,Good,N/A,N/A
1172,In progress,Low,Email,Purchasing and invoicing,Ready to use Software,Tier 1,1st line support,Kristos Westoll,Germany,51.165691,10.451526,1/20/2023 16:02:00,1/20/2023 17:02:00,1/20/2023 16:31:25,Within SLA,1/22/2023 16:02:00,,SLA Violated,,29.41,30.59,,,,,,Friday,16,No,6,,Good,N/A,N/A
1173,In progress,Low,Email,Product setup,Ready to use Software,Tier 1,1st line support,Nicola Wane,United Kingdom,55.378052,-3.435973,1/20/2023 18:26:33,1/20/2023 19:26:33,1/20/2023 18:51:24,Within SLA,1/22/2023 18:26:33,,SLA Violated,,24.86,35.14,,,,,,Friday,18,No,3,,Good,N/A,N/A
1174,Closed,Low,Email,Product setup,Ready to use Software,Tier 1,1st line support,Bernard Beckley,Republic of Ireland,53.094024,-8.019675,1/20/2023 16:12:23,1/20/2023 17:12:23,1/20/2023 16:41:52,Within SLA,1/22/2023 16:12:23,1/21/2023 20:59:35,Within SLA,1/26/2023 19:39:02,29.48,30.52,28.79,19.21,28.3,118.66,147.44,Friday,16,No,2,3,Good,Good,Good
